Neighborhood,name,rating,reviews,info,category,composite_score,high_review_flag
Prati,Poke by KEPO - Prati,4.9,571,4.9(571) · €10–20,"Poke by KEPO - Prati
4.9(571) · €10–20
Poke bar ·  · Via Leone IV, 4
Closed ⋅ Opens 10 AM Mon",11.24738920965601,True
Prati,CiPASSO,4.8,3988,"4.8(3,988) · $$","CiPASSO
4.8(3,988) · $$
Restaurant ·  · Via Metastasio, 21
Refined bistro fare & wine in cozy space
Closed ⋅ Opens 12 PM",13.091045131081728,True
Prati,Rione XIV Bistrot,4.8,1753,"4.8(1,753) · €20–30","Rione XIV Bistrot
4.8(1,753) · €20–30
Bistro · Borgo Pio, 21
Hearty Italian cooking in cozy surrounds
Closed ⋅ Opens 12 PM Mon",12.269083884921233,True
Prati,Il Segreto - Italian restaurant near the Vatican,4.8,1218,"4.8(1,218) · €20–30","Il Segreto - Italian restaurant near the Vatican
4.8(1,218) · €20–30
Italian ·  · Via Candia, 71
Closed ⋅ Opens 6:30 PM",11.904965448269841,True
Prati,Blu Mare Restaurant,4.8,1046,"4.8(1,046) · $$","Blu Mare Restaurant
4.8(1,046) · $$
Seafood ·  · Via Paolo Emilio, 69/A
Refined seafood dining with a terrace
Closed ⋅ Opens 12 PM",11.752728644624868,True
Prati,Paninoteca Slurp,4.8,729,4.8(729) · €1–10,"Paninoteca Slurp
4.8(729) · €1–10
Sandwich ·  · Via degli Scipioni, 62
Closed ⋅ Opens 10 AM",11.391673732008659,True
Prati,Prosciutteria Alcolica Vaticano,4.8,635,4.8(635) · €10–20,"Prosciutteria Alcolica Vaticano
4.8(635) · €10–20
Bistro · Via degli Scipioni, 24/26
Closed ⋅ Opens 11:30 AM",11.253624998892692,True
Prati,Pastasciutta,4.7,7176,"4.7(7,176) · €1–10","Pastasciutta
4.7(7,176) · €1–10
Italian ·  · Via delle Grazie, 5
Closed ⋅ Opens 10 AM",13.57849740373863,True
Prati,Borghiciana Pastificio Artigianale,4.7,4073,"4.7(4,073) · €10–20","Borghiciana Pastificio Artigianale
4.7(4,073) · €10–20
Restaurant ·  · Borgo Pio, 186
Closed ⋅ Opens 11:45 AM Mon",13.012135107648412,True
Prati,Pinsa 'mpò - pinseria romana a roma prati vaticano,4.7,3568,"4.7(3,568) · €1–10","Pinsa 'mpò - pinseria romana a roma prati vaticano
4.7(3,568) · €1–10
Pizza · Via dei Gracchi, 7
Compact nook for Roman flatbreads
Closed ⋅ Opens 10:30 AM Mon",12.879760493699902,True
Prati,Vinsanto Vino & Cucina,4.7,1933,"4.7(1,933) · €10–20","Vinsanto Vino & Cucina
4.7(1,933) · €10–20
Restaurant ·  · Viale dei Bastioni di Michelangelo, 31
Closed ⋅ Opens 7 AM Mon",12.266828479208332,True
Prati,La Salumeria,4.7,1607,"4.7(1,607) · €10–20","La Salumeria
4.7(1,607) · €10–20
Restaurant ·  · Via del Banco di Santo Spirito, 24
Closed ⋅ Opens 11 AM",12.082124365737513,True
Prati,Vuliò,4.7,904,4.7(904) · €10–20,"Vuliò
4.7(904) · €10–20
Sandwich ·  · Via degli Scipioni, 55
Closed ⋅ Opens 11 AM",11.506829360392176,True
Prati,Fabric,4.7,445,4.7(445) · €1–10,"Fabric
4.7(445) · €1–10
Coffee shop ·  · Via Marcantonio Colonna, 58
Closed ⋅ Opens 6 AM Mon",10.79807428216624,True
Prati,L'altra Guancia,4.7,411,4.7(411) · $$,"L'altra Guancia
4.7(411) · $$
Roman ·  · Via Pietro Giannone, 24
Closed ⋅ Opens 12:30 PM",10.718593214496234,True
Prati,Il Tagliere Toscano prati,4.7,383,4.7(383) · €10–20,"Il Tagliere Toscano prati
4.7(383) · €10–20
Restaurant ·  · Via Fabio Massimo, 75
Closed ⋅ Opens 12 PM",10.648034989180646,True
Prati,Il sorriso Pizza e Kebab,4.7,275,4.7(275) · €1–10,"Il sorriso Pizza e Kebab
4.7(275) · €1–10
Pizza ·  · Via dei Gracchi, 193 A
Closed ⋅ Opens 11:30 AM",10.316771097666571,True
