Neighborhood,name,rating,reviews,info,category,composite_score,high_review_flag
Della Vittoria,Tonnarello Scala,4.8,12456,"4.8(12,456) · €10–20","Tonnarello Scala
4.8(12,456) · €10–20
Restaurant ·  · Piazza della Scala, 19/21
Closed ⋅ Opens 11 AM",14.229957713513834,True
Della Vittoria,Pane e Salame,4.8,6979,"4.8(6,979) · €10–20","Pane e Salame
4.8(6,979) · €10–20
Italian ·  · Via Santa Maria in Via, 19
Hole-in-the-wall spot for cheese & wine
Closed ⋅ Opens 12 PM",13.650660919017152,True
Della Vittoria,CiPASSO,4.8,3988,"4.8(3,988) · $$","CiPASSO
4.8(3,988) · $$
Restaurant ·  · Via Metastasio, 21
Refined bistro fare & wine in cozy space
Closed ⋅ Opens 12 PM",13.091045131081728,True
Della Vittoria,Pizza e Mozzarella,4.8,3574,"4.8(3,574) · €1–10","Pizza e Mozzarella
4.8(3,574) · €1–10
Pizza Takeout · Via del Piè di Marmo, 32
Closed ⋅ Opens 11 AM Mon",12.981440695719375,True
Della Vittoria,Pizza Florida,4.8,3269,"4.8(3,269) · €1–10","Pizza Florida
4.8(3,269) · €1–10
Pizza ·  · 00186, Via Florida, 25
Compact pizzeria for takeaway
Closed ⋅ Opens 10 AM Mon",12.892239406724212,True
Della Vittoria,Osteria Del Rione,4.8,889,4.8(889) · €10–20,"Osteria Del Rione
4.8(889) · €10–20
Roman ·  · Via Basento, 20
Closed ⋅ Opens 12:30 PM Mon",11.590097235513905,True
Della Vittoria,Reserva Restaurante y Cocteles,4.8,467,4.8(467),"Reserva Restaurante y Cocteles
4.8(467)
Latin American ·  · Via del Pellegrino, 160/164
Posh spot for Latin American fare & wine
Closed ⋅ Opens 12 PM",10.946329257668896,True
Della Vittoria,Rosso Fuoco Pizzeria,4.8,267,4.8(267) · €1–10,"Rosso Fuoco Pizzeria
4.8(267) · €1–10
Pizza ·  · Via Giovanni Bettolo, 37
Closed ⋅ Opens 11 AM Mon",10.38724865840025,True
Della Vittoria,Iari The Vino,4.7,6902,"4.7(6,902) · €20–30","Iari The Vino
4.7(6,902) · €20–30
Restaurant ·  · Via Frangipane, 27
Warm eatery offering outdoor seating
Closed ⋅ Opens 12 PM",13.539566503657948,True
Della Vittoria,Gandhi 2 Indian Restaurant,4.7,6032,"4.7(6,032) · €20–30","Gandhi 2 Indian Restaurant
4.7(6,032) · €20–30
Indian ·  · Via Genova, 29/A
Warm Indian venue with veggie options
Closed ⋅ Opens 12 PM",13.404833909687792,True
Della Vittoria,al42 by Pasta Chef rione Monti,4.7,5673,"4.7(5,673) · €10–20","al42 by Pasta Chef rione Monti
4.7(5,673) · €10–20
Italian ·  · Via Baccina, 42
Basic setup for pasta & steaks
Closed ⋅ Opens 12:30 PM",13.343473357326566,True
Della Vittoria,Pizza Zizza,4.7,3503,"4.7(3,503) · €10–20","Pizza Zizza
4.7(3,503) · €10–20
Pizza · Via delle Fornaci, 11
Classic nook for pizza slices & beer
Closed ⋅ Opens 11 AM",12.861375023197485,True
Della Vittoria,Ristorante Virginiae - Cucina Tipica Romana,4.7,1779,"4.7(1,779) · €20–30","Ristorante Virginiae - Cucina Tipica Romana
4.7(1,779) · €20–30
Roman · Via di Parione, 41
Regional Italian classics & a terrace
Closed ⋅ Opens 12 PM",12.183806687665836,True
Della Vittoria,La Salumeria,4.7,1607,"4.7(1,607) · €10–20","La Salumeria
4.7(1,607) · €10–20
Restaurant ·  · Via del Banco di Santo Spirito, 24
Closed ⋅ Opens 11 AM",12.082124365737513,True
Della Vittoria,Ristorante Montevecchio,4.7,982,4.7(982) · €10–20,"Ristorante Montevecchio
4.7(982) · €10–20
Restaurant ·  · Piazza di Montevecchio, 22/a
Italian classics in a quaint setting
Closed ⋅ Opens 12 PM",11.589591308354466,True
Della Vittoria,Vuliò,4.7,904,4.7(904) · €10–20,"Vuliò
4.7(904) · €10–20
Sandwich ·  · Via degli Scipioni, 55
Closed ⋅ Opens 11 AM",11.506829360392176,True
Della Vittoria,Matermatuta,4.7,658,4.7(658) · $$$,"Matermatuta
4.7(658) · $$$
Restaurant ·  · Via Palermo, 51
Chic setting for upscale seafood
Closed ⋅ Opens 7 PM Mon",11.189204931325317,True
Della Vittoria,Casadora,4.7,385,4.7(385) · €30–40,"Casadora
4.7(385) · €30–40
Italian ·  · Via Oslavia, 11
Closed ⋅ Opens 10 AM",10.653243334287785,True
Della Vittoria,Il sorriso Pizza e Kebab,4.7,275,4.7(275) · €1–10,"Il sorriso Pizza e Kebab
4.7(275) · €1–10
Pizza ·  · Via dei Gracchi, 193 A
Closed ⋅ Opens 11:30 AM",10.316771097666571,True
Della Vittoria,La locanda del tempio,4.6,6665,"4.6(6,665) · €20–30","La locanda del tempio
4.6(6,665) · €20–30
Roman ·  · Via di Pietra, 85
Closed ⋅ Opens 11 AM",13.404625232612808,True
Della Vittoria,Hostaria de' Pastini,4.6,6394,"4.6(6,394) · €10–20","Hostaria de' Pastini
4.6(6,394) · €10–20
Italian ·  · Via dei Pastini, 126/128
Closed ⋅ Opens 11:30 AM",13.363115329619786,True
Della Vittoria,Ce Stamo A Pensà,4.6,3669,"4.6(3,669) · €10–20","Ce Stamo A Pensà
4.6(3,669) · €10–20
Southern Italian ·  · Via Leonina, 81
Snug stop for Southern Italian staples
Closed ⋅ Opens 11 AM",12.807674424355282,True
Della Vittoria,Rione 13 Ristorante,4.6,3555,"4.6(3,555) · €20–30","Rione 13 Ristorante
4.6(3,555) · €20–30
Italian · 
Closed ⋅ Opens 10 AM",12.776110342237342,True
Della Vittoria,Giordi,4.6,2270,"4.6(2,270) · €10–20","Giordi
4.6(2,270) · €10–20
Restaurant ·  · Campo de' Fiori, 16
Open ⋅ Closes 2 AM",12.327535110475448,True
Della Vittoria,Rosemary terra e sapori,4.6,2078,"4.6(2,078) · €10–20","Rosemary terra e sapori
4.6(2,078) · €10–20
Italian ·  · Via Modena, 15
Closed ⋅ Opens 7:15 AM Mon",12.239161171659173,True
